PhilosopherID, Average Time (ns), Count, Total Time (ns)
0, 1066, 3786608, 4039254404
1, 1454, 2803485, 4076465387
2, 1123, 3643412, 4095082975
3, 2502, 1737966, 4348741794
4, 1349, 3046541, 4110659101
5, 1527, 2633674, 4023598045
6, 1665, 2510534, 4182501255
7, 1311, 3013874, 3951436049
8, 2424, 1731909, 4199773291
9, 1375, 2957971, 4069826147
